row_id,time_of_day_hr,visibility_m,rain_intensity_mmhr,road_wetness_pct,noise_level_db,ambient_temperature_c,humidity_pct,camera_exposure_score,camera_focus_score,lane_marking_visibility_pct,signal_wait_time_s
EVT_01920,17.94,2343.1,0.0,24.9,65.9,31.9,60.1,37.5,74.8,93.4,32.0
EVT_00843,19.78,1216.5,,8.5,52.0,31.1,52.2,13.1,85.0,87.4,14.0
EVT_00796,19.9,636.4,0.0,0.9,45.5,30.9,43.3,23.1,69.5,80.6,34.0
EVT_00491,9.84,2785.6,0.0,12.2,49.7,26.2,51.3,88.7,91.6,86.8,35.0
EVT_01742,0.33,789.2,0.14,5.0,39.5,22.7,80.6,13.4,85.1,100.0,0.0
EVT_00595,10.11,,0.0,4.9,53.0,25.9,70.3,77.7,81.8,77.1,33.0
EVT_00707,2.99,983.4,0.0,0.3,62.7,19.7,63.8,11.4,87.8,85.5,57.0
EVT_00175,17.17,1804.4,0.0,1.5,56.4,27.4,52.6,63.4,86.8,85.8,96.0
EVT_00995,4.99,985.9,0.0,9.5,36.4,17.5,72.4,28.3,94.4,92.9,29.0
EVT_00226,12.25,1858.7,2.85,54.5,57.2,25.7,64.1,70.1,76.0,88.3,49.0
EVT_01629,4.93,893.6,0.0,2.7,45.1,23.9,55.7,6.0,85.2,73.0,0.0
EVT_00299,0.72,849.4,0.0,2.1,48.8,23.3,66.4,13.0,89.2,75.4,30.0
EVT_00019,13.31,2117.9,0.94,44.0,55.7,29.8,69.8,76.7,93.0,66.7,55.0
EVT_00727,9.29,2511.5,0.0,10.6,61.4,23.8,61.5,76.6,85.7,90.2,30.0
EVT_00578,3.19,1031.2,0.29,50.3,56.3,21.2,69.5,25.3,88.9,90.3,7.0
EVT_01683,14.6,1790.6,9.55,46.3,60.7,33.0,71.1,92.0,99.0,86.4,42.0
EVT_01551,3.0,889.5,0.0,19.3,59.6,22.7,80.3,22.4,83.3,76.3,3.0
EVT_01100,20.95,1334.3,0.0,11.3,60.7,24.7,52.0,30.5,88.7,100.0,35.0
EVT_01220,19.66,1192.5,0.0,2.9,57.6,27.5,51.7,12.1,86.0,94.3,0.0
EVT_01124,11.51,2801.9,0.0,22.5,57.6,,55.2,75.7,89.8,82.7,26.0
EVT_01270,5.75,1446.8,0.35,38.9,55.4,22.2,57.1,1.0,72.1,79.0,33.0
EVT_01763,13.48,2030.1,0.0,5.9,51.6,28.9,49.6,93.3,84.9,100.0,47.0
EVT_01051,12.0,1926.5,0.0,1.4,47.1,27.8,62.5,62.5,73.6,84.0,45.0
EVT_00357,17.06,-3425.87,0.11,19.3,60.7,30.7,66.1,47.0,80.1,83.9,70.0
EVT_01384,21.55,602.4,2.28,58.0,57.9,22.0,76.2,36.1,82.7,62.2,54.0
EVT_00792,4.51,714.7,0.38,22.7,57.2,24.9,78.1,42.8,99.0,85.3,71.0
EVT_00241,9.94,1909.2,2.64,40.6,58.4,35.7,76.1,81.1,87.9,84.7,5.0
EVT_00047,7.13,2660.3,0.0,0.8,54.4,19.6,56.1,43.9,88.5,84.3,28.0
EVT_01098,8.7,1943.0,0.0,21.5,63.9,27.5,63.8,78.9,76.3,84.2,58.0
EVT_00367,16.35,2176.4,0.0,0.5,60.5,29.4,74.9,76.6,100.0,83.0,24.0
EVT_00646,7.69,2134.6,0.0,5.7,57.3,17.5,78.8,48.0,82.8,84.7,62.0
EVT_00123,22.8,696.3,0.0,9.4,45.9,20.5,63.4,21.2,77.8,87.6,24.0
EVT_01981,21.57,866.6,0.0,4.6,53.3,25.1,46.5,9.7,97.8,,24.0
EVT_00598,16.66,2059.5,3.35,45.8,51.5,32.8,67.7,63.8,87.4,72.8,40.0
EVT_01367,13.95,728.7,18.85,67.0,66.1,26.3,95.2,69.4,80.1,74.0,54.0
EVT_01068,12.64,1713.1,2.8,43.0,52.0,31.8,78.6,71.3,79.5,89.6,63.0
EVT_00051,14.63,2100.1,0.0,12.6,44.8,27.8,69.5,75.7,89.1,100.0,19.0
EVT_01356,14.34,2227.6,0.0,13.2,47.0,31.1,60.0,64.1,78.1,94.8,0.0
EVT_01513,21.38,659.4,1.08,26.7,61.9,24.7,72.6,19.6,87.4,92.4,12.0
EVT_00114,9.7,2257.5,0.0,6.8,56.0,27.7,74.6,73.8,96.4,97.0,24.0
EVT_01333,10.37,1613.1,7.59,73.6,63.6,22.7,87.8,93.3,78.6,79.9,29.0
EVT_01345,11.51,1796.7,,4.4,48.8,30.6,53.6,93.1,80.5,86.9,
EVT_01972,10.24,2495.8,0.0,2.1,67.5,23.2,57.3,76.3,96.3,83.5,39.0
EVT_00205,8.11,1636.3,8.0,48.0,54.7,19.9,74.1,52.6,68.3,75.1,81.0
EVT_01798,7.98,1970.0,0.87,37.0,66.8,24.1,61.0,52.1,94.3,100.0,63.0
EVT_00669,8.27,2618.2,0.0,22.7,65.4,20.3,70.8,49.6,81.6,87.0,64.0
EVT_01899,13.39,2025.1,0.0,29.4,50.3,33.4,58.4,53.1,90.8,78.5,17.0
EVT_01724,15.41,1947.0,0.0,7.7,56.4,36.6,60.6,76.0,72.4,74.6,15.0
EVT_00883,12.84,2604.3,0.0,2.5,46.5,31.5,60.9,72.0,80.4,100.0,17.0
EVT_00842,12.5,2857.4,0.0,4.1,53.4,31.6,58.4,76.2,94.1,82.9,54.0
EVT_00506,10.66,1659.0,9.67,62.9,61.1,30.7,72.7,82.8,85.0,81.8,25.0
EVT_00856,18.75,2487.5,0.96,12.6,46.1,30.6,71.8,19.1,89.0,85.2,23.0
EVT_01598,15.93,1733.3,4.37,30.8,55.9,31.6,58.7,73.4,97.3,83.8,5.0
EVT_01691,9.0,2260.8,0.0,1.1,60.7,22.3,64.0,75.0,81.5,83.0,62.0
EVT_01916,16.01,1200.6,9.33,44.1,52.1,28.4,71.8,80.8,72.2,68.7,30.0
EVT_01653,6.2,2211.5,0.0,12.7,53.0,19.1,84.5,46.6,96.1,77.7,21.0
EVT_01454,13.09,1673.8,11.05,64.3,55.2,33.0,81.5,83.1,93.9,65.7,18.0
EVT_00675,9.86,2275.1,3.24,40.9,62.3,23.1,86.2,74.2,92.7,75.3,69.0
EVT_01560,15.7,1456.3,16.23,60.8,61.8,30.2,100.0,64.3,87.9,64.3,19.0
EVT_00543,17.08,1745.2,0.0,4.6,61.8,32.6,61.3,36.2,92.1,97.5,63.0
EVT_01020,14.83,1709.4,0.0,8.5,52.2,27.5,60.6,74.5,89.3,91.7,68.0
EVT_00857,14.84,2512.4,0.0,37.8,59.4,37.0,59.7,63.2,94.0,70.1,9.0
EVT_00136,11.13,1898.4,8.97,44.1,61.1,22.3,90.6,75.6,93.8,77.4,20.0
EVT_00324,20.15,968.1,3.49,24.7,48.6,23.9,52.8,35.5,88.8,78.6,72.0
EVT_00278,16.23,2349.9,0.0,0.8,60.8,21.0,61.7,61.0,89.5,100.0,86.0
EVT_00815,23.06,672.1,0.0,22.3,49.5,,63.9,26.9,94.7,87.6,12.0
EVT_D0010,23.91,1057.9,0.0,14.3,61.6,20.0,66.1,22.1,80.9,92.8,34.0
EVT_00535,13.08,1679.0,4.1,51.2,,37.1,76.2,90.0,87.0,70.6,51.0
EVT_01079,19.19,960.9,0.0,3.1,63.9,28.6,62.5,33.5,78.5,70.2,21.0
EVT_01256,18.81,2016.5,1.82,33.4,57.3,29.0,77.1,20.3,78.7,71.5,37.0
EVT_01703,21.92,598.4,2.33,52.2,55.0,27.2,65.4,27.9,89.6,74.5,30.0
EVT_00517,18.52,2566.4,0.0,15.3,,32.1,56.2,17.4,96.4,93.0,44.0
EVT_00406,10.57,1958.6,3.95,44.9,51.1,20.4,75.0,84.2,85.0,79.5,88.0
EVT_00054,13.1,2653.8,0.0,15.1,66.0,29.0,65.9,60.2,100.0,95.3,
EVT_00656,17.93,2358.4,1.47,,52.6,32.8,65.5,33.2,92.8,91.5,38.0
EVT_00623,6.32,2380.8,0.0,2.3,61.5,19.4,70.9,42.2,94.4,100.0,35.0
EVT_00724,15.7,1926.4,0.0,2.5,49.9,34.1,53.8,56.7,91.3,83.7,14.0
EVT_00063,18.07,1718.4,8.21,58.5,64.5,27.0,79.8,30.5,83.2,76.0,74.0
EVT_00970,17.48,2063.6,0.4,31.4,66.1,31.5,61.6,50.9,75.7,70.4,67.0
EVT_00348,17.77,2235.8,0.0,7.2,59.3,28.3,66.8,22.9,72.4,88.7,21.0
EVT_01577,13.32,2689.0,0.0,3.0,51.8,30.1,65.6,71.7,95.5,100.0,33.0
EVT_01229,9.15,1949.1,8.67,72.5,60.5,31.7,66.5,69.1,79.1,65.5,34.0
EVT_00263,20.07,1054.4,0.0,19.5,57.3,25.2,71.5,19.5,78.2,66.9,84.0
EVT_01397,1.1,1279.5,0.0,8.5,42.6,24.0,59.7,7.5,93.1,75.0,14.0
EVT_01753,21.51,714.3,1.57,27.2,45.5,26.8,64.7,3.8,81.7,90.0,18.0
EVT_01084,10.05,2608.4,0.43,37.9,61.4,27.1,65.9,96.2,98.7,92.3,36.0
EVT_00167,7.11,1968.0,0.0,12.2,46.8,23.2,51.8,48.5,88.8,100.0,3.0
EVT_01462,3.76,655.7,13.62,56.8,65.4,19.6,87.6,17.1,83.4,58.4,9.0
EVT_01309,17.86,2066.8,0.0,18.8,57.3,33.1,,28.8,68.5,85.3,84.0
EVT_00126,14.29,1766.4,0.0,6.0,48.1,32.3,60.7,81.1,79.1,91.7,22.0
EVT_00542,14.01,1539.5,4.22,45.7,,31.4,77.2,80.5,82.0,78.2,20.0
EVT_01425,17.31,2320.8,0.0,2.5,53.9,28.1,60.5,29.5,89.6,100.0,44.0
EVT_01204,9.02,2325.0,0.71,42.2,60.4,27.7,74.1,50.7,88.4,81.9,4.0
EVT_00934,7.43,1769.3,2.11,49.4,51.1,22.1,62.7,48.6,76.7,69.7,78.0
EVT_01606,18.05,2176.1,0.0,6.0,56.0,22.8,52.3,39.2,73.7,89.2,58.0
EVT_01155,6.64,2220.1,0.0,12.4,54.4,26.5,66.8,21.3,61.7,77.4,35.0
EVT_01023,15.14,2730.0,0.0,25.2,,32.9,67.5,59.3,82.9,93.7,6.0
EVT_01137,15.51,2366.5,0.0,1.1,61.7,23.0,66.7,70.0,80.0,80.1,21.0
EVT_01112,9.6,2430.6,0.0,19.2,56.9,30.4,60.0,94.2,75.2,82.5,0.0
EVT_00341,1.1,,0.0,24.6,,27.3,60.5,16.9,78.9,93.0,1.0
EVT_00776,9.56,2361.6,0.0,8.8,60.3,26.9,60.8,82.8,82.7,96.6,76.0
EVT_00528,6.61,2123.0,0.0,4.2,47.3,24.5,51.0,33.3,83.6,90.2,23.0
EVT_01364,15.7,2404.8,0.0,0.4,56.2,29.9,60.7,44.6,79.5,93.9,19.0
EVT_01265,17.53,2104.5,0.0,4.2,63.9,28.3,48.3,50.0,89.2,100.0,59.0
EVT_01027,1.22,722.0,0.0,2.1,61.0,19.7,56.9,12.3,88.4,88.9,64.0
EVT_00509,5.73,818.5,13.43,58.4,60.2,13.6,90.4,22.7,85.7,55.4,20.0
EVT_01059,12.68,2542.7,0.0,4.6,53.9,34.3,59.9,82.4,88.8,81.9,0.0
EVT_01572,12.98,1642.1,0.0,1.1,59.7,27.9,52.8,69.3,81.9,83.6,4.0
EVT_00818,16.63,2311.2,0.0,1.4,,31.6,54.3,47.8,83.3,88.7,18.0
EVT_00058,20.32,1253.7,0.0,0.5,55.9,22.3,66.7,22.0,81.4,85.7,49.0
EVT_01101,18.02,2627.2,0.0,13.3,53.5,33.8,57.5,18.0,84.0,82.0,58.0
EVT_00599,0.68,1032.8,0.0,8.9,53.8,21.0,62.2,4.7,75.1,76.9,23.0
EVT_00644,16.28,2604.8,0.0,1.5,50.6,37.4,70.8,53.8,78.8,94.4,16.0
EVT_01161,8.34,1977.8,5.72,49.9,54.4,23.0,60.1,61.9,89.2,84.4,31.0
EVT_01493,15.16,2758.8,0.0,1.0,54.7,33.6,54.7,81.7,98.8,,48.0
EVT_00298,18.17,1811.9,0.0,17.5,,24.7,70.8,26.5,79.0,95.0,73.0
EVT_00148,9.86,1480.5,0.0,1.5,61.5,22.4,52.7,64.3,78.1,98.9,60.0
EVT_01624,12.88,1012.6,17.64,68.6,67.7,31.7,82.5,83.5,92.6,,53.0
EVT_01669,8.4,2420.5,0.0,17.6,46.3,24.5,56.6,69.6,97.0,74.0,87.0
EVT_01495,15.16,2190.0,0.0,1.4,60.4,33.4,63.5,53.2,85.6,93.7,30.0
EVT_01362,15.86,1057.8,12.3,63.9,64.9,,93.1,60.6,90.1,69.1,59.0
EVT_00143,12.74,1665.9,3.2,50.7,55.8,29.7,72.8,84.5,83.7,76.0,0.0
EVT_01490,8.59,1399.5,4.18,35.5,63.6,24.0,79.1,73.7,89.9,62.0,10.0
EVT_01582,17.09,2448.9,0.0,0.7,51.8,33.5,52.4,44.2,66.2,88.8,66.0
EVT_00233,20.93,1216.2,0.62,45.5,53.9,30.2,78.3,33.8,79.6,73.5,22.0
EVT_01888,7.23,2618.2,0.0,4.6,56.1,23.6,62.1,49.5,87.4,,32.0
EVT_01359,5.41,900.7,0.0,8.1,45.2,29.0,56.7,13.0,87.8,92.6,10.0
EVT_01176,16.71,2063.8,2.19,40.3,60.8,27.7,71.4,43.0,83.6,99.1,32.0
EVT_00186,15.93,2195.8,0.0,8.9,44.5,34.7,36.4,55.7,81.3,92.0,69.0
EVT_00648,17.83,1805.7,4.82,49.6,64.5,22.0,74.0,52.7,75.4,64.5,90.0
EVT_00587,11.99,1992.1,0.0,7.3,58.0,33.3,55.4,73.2,90.0,76.8,
EVT_01778,23.04,751.5,2.24,41.9,56.2,,77.8,24.7,84.1,83.9,3.0
EVT_00754,14.85,1408.4,0.0,0.1,62.3,9999.0,61.2,,77.7,89.4,
EVT_01053,5.59,891.1,0.0,2.0,54.8,25.2,71.7,28.2,88.0,86.5,33.0
EVT_00963,22.79,1082.9,0.0,1.8,55.8,20.6,68.4,37.5,82.7,100.0,32.0
EVT_00227,16.35,2029.0,0.0,6.5,51.9,37.3,51.1,58.3,76.3,87.8,15.0
EVT_00052,16.15,2211.4,0.0,3.9,51.2,30.4,64.6,44.0,88.6,100.0,27.0
EVT_01383,12.59,2273.2,,22.4,62.0,22.2,76.2,78.5,93.4,88.0,0.0
EVT_01819,19.51,1762.5,0.0,4.8,53.4,28.7,63.2,14.2,84.4,97.3,3.0
EVT_00664,23.2,894.9,,44.3,55.4,17.1,69.6,8.4,86.3,70.9,10.0
EVT_D0005,4.21,645.6,2.67,34.2,53.2,15.3,70.0,15.6,83.1,79.6,21.0
EVT_00087,22.61,809.0,0.0,9.0,57.1,25.3,66.4,27.7,100.0,93.8,0.0
EVT_00638,14.93,337.5,27.85,100.0,67.1,,100.0,70.6,85.0,45.4,19.0
EVT_00001,10.53,1705.1,1.4,14.7,53.0,32.0,60.7,72.4,83.4,93.4,49.0
EVT_01955,9.53,2067.0,3.13,61.8,57.7,27.9,72.9,67.9,77.9,73.6,21.0
EVT_01324,11.94,2279.1,0.0,6.3,52.7,32.7,65.6,93.8,83.0,97.7,22.0
EVT_01086,23.68,1068.0,0.84,32.6,52.1,27.3,68.1,17.9,88.9,79.9,26.0
EVT_00711,10.21,2239.0,0.0,,55.4,25.2,80.9,96.8,82.2,100.0,23.0
EVT_01746,17.82,2129.6,0.0,1.8,62.2,28.4,64.9,36.6,95.6,93.5,15.0
EVT_01882,6.97,2374.5,0.0,5.3,59.8,21.8,75.1,40.0,93.4,82.1,59.0
EVT_00524,16.93,1741.0,0.0,0.5,59.8,32.8,67.5,42.3,86.4,95.7,17.0
EVT_00765,2.56,891.2,0.0,0.7,49.6,19.6,60.7,10.0,82.2,94.2,21.0
EVT_01172,10.26,1784.0,0.0,33.1,60.4,27.8,64.2,84.7,86.3,68.6,68.0
EVT_00429,9.65,1716.3,0.0,16.8,66.2,26.7,64.4,,77.6,82.9,5.0
EVT_00424,4.95,917.0,0.0,,52.3,17.8,76.3,17.3,81.3,99.4,0.0
EVT_00466,22.53,741.7,0.0,6.0,46.2,26.6,71.3,15.8,86.8,89.1,7.0
EVT_00378,19.45,987.9,0.0,0.1,61.9,27.7,59.8,6.5,73.7,84.4,108.0
EVT_00566,2.6,733.3,0.33,40.8,43.0,21.5,62.8,22.9,99.0,80.8,6.0
EVT_00363,8.9,2118.7,0.0,16.9,58.0,25.2,69.1,64.3,90.4,77.5,11.0
EVT_01777,19.6,1346.2,0.0,2.8,54.5,25.9,69.1,13.8,99.6,96.2,14.0
EVT_01902,10.02,1963.8,0.0,11.4,50.0,26.2,63.4,74.2,82.1,100.0,29.0
EVT_00432,11.47,2641.9,4.34,39.8,52.6,28.7,71.2,71.7,93.0,83.7,10.0
EVT_00149,23.12,1136.0,0.0,3.7,45.3,20.5,73.3,13.1,79.8,97.8,39.0
EVT_01039,18.61,2495.7,1.77,47.8,61.1,21.0,71.4,21.2,72.3,92.2,93.0
EVT_01693,11.32,2318.9,1.29,10.7,54.7,26.7,55.8,100.0,89.1,100.0,17.0
EVT_00158,10.1,1108.5,18.8,75.2,61.2,25.5,89.0,66.4,99.4,72.6,39.0
EVT_00781,5.89,641.5,5.15,42.2,58.2,18.8,64.0,24.1,84.3,88.5,25.0
EVT_00015,18.2,2009.8,0.0,4.4,66.5,28.1,62.2,45.9,74.0,79.4,54.0
EVT_01897,8.94,2021.2,0.0,11.6,58.2,25.1,68.2,68.4,92.4,95.1,38.0
EVT_00480,16.68,1784.8,5.43,59.6,50.3,29.9,63.4,29.8,84.8,83.0,54.0
EVT_01765,10.5,1937.8,0.0,19.1,49.1,32.9,62.0,70.1,91.1,100.0,57.0
EVT_01699,11.18,1809.5,7.1,52.1,70.1,30.2,69.7,69.0,83.2,76.3,72.0
EVT_00771,14.4,2134.6,7.13,67.9,54.8,33.0,81.5,81.5,80.2,79.5,50.0
EVT_01422,22.76,704.9,10.22,72.3,54.4,18.4,97.4,22.3,81.8,56.0,23.0
EVT_00797,5.32,1019.5,,4.0,50.3,25.0,66.4,4.8,83.3,77.8,8.0
EVT_01585,5.02,868.6,6.05,45.4,45.8,18.2,76.3,23.1,97.6,76.0,13.0
EVT_01354,17.41,,0.0,,47.8,28.6,59.1,33.5,81.2,95.6,67.0
EVT_00438,22.51,1113.3,0.0,26.7,56.8,25.3,61.8,17.9,75.3,94.5,15.0
EVT_01058,8.86,1867.1,0.0,2.6,57.8,24.3,69.0,61.3,86.7,86.9,17.0
EVT_01661,18.32,2063.8,0.0,1.1,,30.4,51.5,29.7,96.5,95.0,43.0
EVT_00991,22.62,775.0,0.0,5.5,46.7,23.7,68.6,15.5,80.1,89.2,15.0
EVT_01445,14.77,1983.5,2.97,51.7,62.7,34.6,65.3,54.4,77.2,79.2,77.0
EVT_00212,14.38,2822.5,0.76,30.3,56.0,28.2,79.7,70.7,84.0,100.0,73.0
EVT_01074,6.65,1528.1,4.45,28.6,66.6,28.1,66.8,41.3,95.6,75.2,62.0
EVT_01210,1.42,1257.4,0.0,1.7,47.8,17.3,73.9,13.7,82.6,90.2,7.0
EVT_01641,13.22,2780.1,2.52,40.3,50.4,,67.9,85.5,93.4,92.2,22.0
EVT_00115,2.32,995.2,0.0,23.2,52.9,16.4,72.9,32.0,89.7,83.6,0.0
EVT_00395,20.13,877.8,9.31,45.3,76.0,26.6,79.3,5.9,90.7,47.1,98.0
EVT_01849,8.37,2324.1,0.0,2.4,48.9,,60.0,65.5,97.1,71.6,75.0
EVT_01595,16.99,2233.6,,37.9,,28.2,64.4,46.9,94.3,84.6,31.0
EVT_01001,17.74,1509.5,0.0,4.3,52.0,26.8,45.1,20.9,96.3,100.0,36.0
EVT_00758,16.35,2250.2,0.0,27.9,71.1,33.7,72.3,74.1,97.0,95.9,75.0
EVT_00766,18.11,1981.7,0.0,19.3,55.0,32.9,38.7,50.1,93.9,82.9,62.0
EVT_00583,3.85,988.9,3.28,36.1,41.9,19.3,80.8,12.1,90.6,92.9,23.0
EVT_00860,8.85,2429.1,0.0,6.1,58.4,18.0,71.2,82.9,77.5,90.3,
EVT_01671,9.22,2042.8,0.0,3.0,57.2,22.3,71.4,83.6,85.7,94.7,16.0
EVT_00111,21.32,680.0,0.25,41.7,51.6,29.0,61.4,15.5,86.3,90.0,62.0
EVT_00633,4.4,1614.9,0.0,14.5,46.8,22.5,71.6,21.2,93.5,81.8,12.0
EVT_01697,19.32,735.8,0.0,13.8,56.3,33.4,48.6,6.8,86.1,94.2,23.0
EVT_01636,10.35,1945.7,2.52,31.6,53.0,38.0,62.5,99.5,97.3,69.1,23.0
EVT_00083,2.74,1913.1,0.0,3.2,44.6,18.0,62.6,9.6,95.8,91.5,15.0
EVT_00187,22.34,903.0,2.02,44.5,48.7,24.5,57.6,1.8,89.2,69.3,3.0
EVT_00572,7.93,2087.2,0.0,10.0,57.2,29.9,65.8,48.9,81.1,100.0,80.0
EVT_01708,17.93,2378.4,0.0,0.5,53.2,28.7,70.3,33.0,90.1,87.9,33.0
EVT_01958,19.71,602.5,0.0,3.0,47.0,25.7,62.2,36.5,100.0,89.2,35.0
EVT_01858,22.61,941.8,3.95,44.1,62.3,22.7,50.0,31.1,88.9,74.3,13.0
EVT_00404,17.26,1880.0,0.0,15.8,71.8,32.7,62.9,39.9,86.3,91.0,51.0
EVT_01740,18.84,2340.3,0.0,0.8,54.6,33.0,62.3,21.0,86.0,92.6,41.0
EVT_00516,12.91,2437.9,0.0,14.7,46.9,30.5,60.0,72.2,88.3,100.0,12.0
EVT_01739,10.55,2134.3,0.0,18.6,58.9,25.7,60.3,,95.5,91.2,24.0
EVT_01386,11.48,2278.1,0.0,11.9,60.0,25.9,62.6,77.6,77.4,80.2,48.0
EVT_00146,6.91,2392.9,0.0,0.7,56.6,20.6,65.5,29.2,82.9,89.4,28.0
EVT_01066,7.56,2080.9,0.0,2.6,64.1,23.1,53.9,77.0,75.7,90.7,58.0
EVT_00869,7.76,2328.4,2.54,21.5,57.3,24.0,74.6,51.3,78.0,90.9,63.0
EVT_01120,16.71,1669.6,0.0,17.7,59.7,31.6,76.0,55.7,80.1,79.6,23.0
EVT_00808,7.27,1424.7,4.12,37.8,51.1,17.8,63.3,47.6,90.0,100.0,47.0
EVT_00314,11.12,1911.4,0.61,43.6,58.8,29.5,52.9,82.1,100.0,72.2,32.0
EVT_00628,8.65,1992.4,9.27,79.9,58.3,28.7,91.4,63.2,79.0,83.3,18.0
EVT_01322,6.48,757.9,21.42,81.9,68.0,19.7,100.0,33.8,86.7,70.0,35.0
EVT_01839,7.26,2352.5,0.0,0.8,49.8,16.7,77.6,36.3,84.1,96.0,41.0
EVT_01246,16.95,2257.7,0.0,4.2,64.5,30.1,77.2,38.9,90.5,79.5,24.0
EVT_01351,12.89,2078.9,0.0,14.7,62.2,40.4,59.5,88.5,79.4,100.0,22.0
EVT_01003,20.29,787.5,0.0,6.5,50.9,30.6,44.2,8.7,82.3,92.9,49.0
EVT_01469,22.74,1019.3,0.0,43.5,46.1,20.6,70.3,16.0,79.0,60.5,13.0
EVT_01223,16.77,2243.9,0.0,0.6,56.8,29.9,57.3,67.9,93.5,75.2,66.0
EVT_01280,10.63,2674.4,0.0,15.6,44.0,27.6,53.1,81.3,81.9,78.4,48.0
EVT_01218,8.94,1906.6,4.0,62.3,59.4,29.0,85.0,61.7,76.2,94.0,69.0
EVT_00726,7.76,2028.8,3.07,32.2,47.3,22.7,72.8,31.0,83.0,67.5,38.0
EVT_01275,7.36,2283.9,2.68,23.7,51.0,24.0,53.2,32.4,73.6,86.9,63.0
EVT_01102,7.02,2052.0,0.0,3.5,71.5,24.3,52.4,34.5,93.6,100.0,108.0
EVT_01449,18.44,2303.6,0.0,3.0,55.4,34.6,52.5,36.9,77.9,91.4,57.0
EVT_01520,18.38,1906.6,0.0,7.0,54.9,36.9,47.3,51.7,85.0,69.7,49.0
EVT_01951,10.01,1501.1,12.54,73.9,63.0,29.8,79.0,78.5,79.0,77.9,
EVT_00279,20.58,492.1,7.81,48.9,59.3,26.2,77.6,30.6,85.0,,38.0
EVT_00164,10.7,2722.1,0.69,15.3,44.2,32.1,60.6,72.7,81.8,92.3,21.0
EVT_01405,14.18,2164.1,0.0,3.2,48.6,34.2,51.2,70.1,93.9,96.6,26.0
EVT_01231,23.08,252.3,20.07,77.4,54.2,19.0,100.0,13.6,84.8,60.9,29.0
EVT_01232,16.46,2487.6,0.0,7.2,70.1,32.2,53.2,50.8,94.3,100.0,14.0
EVT_D0007,19.29,1255.4,0.0,2.4,,29.2,58.1,30.4,96.2,75.8,86.0
EVT_00062,5.65,929.6,0.0,12.9,44.7,19.4,66.2,4.3,68.4,92.9,0.0
EVT_01547,19.82,471.1,18.74,77.5,,24.0,82.0,46.0,87.7,48.7,47.0
EVT_01148,4.21,1240.1,1.07,57.0,61.8,23.0,74.5,9.0,88.4,69.9,48.0
EVT_01420,20.24,694.7,0.0,1.0,47.3,30.6,54.4,21.9,83.3,89.8,71.0
EVT_00437,17.41,2621.0,,0.3,57.3,32.2,51.7,36.0,73.2,89.0,49.0
EVT_01149,4.39,1488.9,0.0,13.1,46.1,20.3,52.0,17.0,84.8,82.5,
EVT_00688,18.71,2305.5,1.12,18.7,55.7,33.3,70.5,13.7,85.7,90.4,13.0
EVT_01569,16.99,2151.3,0.0,11.5,61.6,26.4,61.6,23.8,75.7,83.5,75.0
EVT_01349,5.06,1095.6,0.0,0.9,59.8,16.9,83.4,27.3,89.9,82.4,24.0
EVT_00984,16.56,2259.4,0.0,7.1,60.3,27.7,52.2,54.1,90.7,89.9,81.0
EVT_01745,23.03,586.2,11.0,58.8,64.2,18.8,,15.3,92.7,62.3,36.0
EVT_00783,11.82,1678.1,0.0,2.8,59.8,31.7,53.4,72.5,74.1,88.3,60.0
EVT_01614,16.29,1521.9,6.0,54.8,60.3,35.7,80.4,57.0,78.8,87.3,11.0
EVT_00337,15.54,1710.0,0.0,12.8,54.7,33.2,48.6,66.6,85.1,95.1,23.0
EVT_01704,21.09,1195.3,0.0,8.0,51.7,26.7,63.6,28.4,85.2,97.9,56.0
EVT_00585,12.85,2339.3,0.0,0.1,55.3,28.9,50.9,63.2,82.8,89.5,64.0
EVT_01991,17.84,2173.8,0.0,7.0,49.5,33.5,57.1,38.0,88.2,87.7,36.0
EVT_01816,14.91,1061.1,9.4,56.4,60.3,37.1,75.3,56.7,91.7,64.3,16.0
EVT_01558,10.33,2430.4,0.0,5.9,59.9,,49.8,66.5,75.7,77.4,31.0
EVT_00904,6.57,2739.4,0.0,3.0,50.6,26.8,54.6,27.1,85.0,100.0,24.0
EVT_00652,12.84,2876.6,0.0,4.0,55.4,33.2,66.4,94.3,83.1,81.3,32.0
EVT_02000,11.29,2705.0,0.0,17.9,50.1,25.2,72.0,77.6,92.4,87.8,20.0
EVT_00915,13.92,2272.2,0.0,1.2,51.3,30.6,70.1,67.9,82.6,86.1,44.0
EVT_01021,18.22,2423.0,0.0,3.2,62.2,30.6,60.5,29.8,76.4,90.0,44.0
EVT_00157,1.61,1157.8,0.0,,50.8,25.4,71.8,25.0,76.0,72.0,60.0
EVT_00495,13.31,2438.3,0.0,13.4,59.5,29.9,76.9,82.5,93.8,88.7,57.0
EVT_00570,10.19,1930.2,2.48,39.3,63.9,26.0,79.3,74.5,96.2,94.4,0.0
EVT_00256,12.08,2083.0,1.08,46.9,56.2,25.7,60.7,65.9,78.0,96.4,20.0
EVT_00885,6.16,917.6,1.09,36.9,51.2,23.7,54.7,28.1,92.5,81.8,16.0
EVT_00538,2.29,1425.9,0.0,6.3,40.6,17.5,57.3,22.9,73.7,75.7,24.0
EVT_01651,23.92,496.9,6.86,48.3,65.6,20.9,74.7,13.6,80.8,71.9,18.0
EVT_00373,15.68,2572.9,0.0,3.8,,32.7,59.8,46.2,84.4,100.0,0.0
