event_id,vehicle_count,avg_vehicle_speed_kmph,road_occupancy_pct,pedestrian_count,time_of_day_hr,visibility_m,rain_intensity_mmhr,signal_wait_time_s,road_wetness_pct,incident_distance_m,noise_level_db,ambient_temperature_c,humidity_pct,camera_exposure_score,camera_focus_score,lane_marking_visibility_pct,label
EVT_01175,19,7.1,43.4,5,14.41,2186.1,0.0,66,3.6,17.9,52.7,29.1,66.0,70.2,86.2,93.1,Free_Flow
EVT_01176,17,44.7,21.9,20,16.71,2063.8,2.19,32,40.3,59.8,60.8,27.7,71.4,43.0,83.6,99.1,Free_Flow
EVT_01177,18,40.4,19.3,3,6.11,1022.2,0.0,36,0.4,204.6,51.5,24.6,55.4,29.2,72.2,84.7,Free_Flow
EVT_01178,6,46.1,2.5,0,23.44,1245.8,0.0,9,2.9,177.7,47.2,19.7,60.6,6.2,79.8,86.8,Low_Activity
EVT_01179,28,3.2,68.0,4,6.7,2230.9,5.77,94,25.0,35.3,59.5,20.8,76.2,43.3,83.0,69.7,Heavy_Traffic
EVT_01180,25,44.2,35.9,2,23.13,1067.9,0.0,29,12.9,83.3,54.5,17.8,57.3,26.1,83.6,78.9,Free_Flow
EVT_01181,10,13.1,3.7,1,3.94,1423.2,2.89,8,35.6,262.5,50.4,24.3,74.0,21.4,87.2,85.8,Low_Activity
EVT_01182,14,62.2,42.8,18,12.86,2187.2,0.1,22,36.4,38.5,56.6,28.6,61.1,93.3,91.6,71.9,Free_Flow
EVT_01183,13,56.8,32.4,11,9.56,2211.5,1.37,15,42.8,486.2,50.6,30.6,68.0,66.3,82.8,76.8,Free_Flow
EVT_01184,2,41.3,19.4,0,20.6,811.3,3.76,14,41.5,252.3,44.4,24.4,63.6,21.2,87.2,80.4,Low_Activity
EVT_01185,12,45.5,12.3,1,23.2,863.7,0.0,18,2.8,64.5,46.5,18.9,64.2,12.6,93.4,100.0,Low_Activity
EVT_01186,11,46.8,37.4,2,5.45,1669.2,0.0,10,1.1,119.3,47.1,24.7,63.6,31.6,75.6,86.5,Free_Flow
EVT_01187,32,27.1,37.7,8,14.37,2103.5,0.0,0,5.5,22.6,59.8,32.5,57.6,75.1,87.3,93.7,Heavy_Traffic
EVT_01188,3,71.8,27.0,3,5.06,1214.0,2.49,19,42.1,150.7,58.1,23.8,67.8,25.7,93.7,86.8,Low_Activity
EVT_01189,14,41.2,30.3,3,20.64,545.3,18.66,7,72.7,52.3,60.4,24.4,99.6,33.2,67.5,64.1,Free_Flow
EVT_01190,4,37.5,30.0,2,14.05,2278.7,3.06,0,26.2,293.4,63.8,31.7,73.8,61.0,83.6,92.5,Low_Activity
EVT_01191,19,37.0,32.7,27,14.16,2534.2,0.0,3,13.2,316.4,67.1,33.4,64.4,66.9,77.8,87.4,Pedestrian_Event
EVT_01192,2,51.3,31.9,9,11.18,1602.3,4.38,17,53.7,153.8,57.1,24.3,74.0,74.3,86.1,93.1,Low_Activity
EVT_01193,27,25.6,38.1,8,8.47,2118.3,0.68,17,24.6,101.1,62.8,29.0,74.3,87.7,82.2,91.0,Heavy_Traffic
EVT_01194,45,11.9,59.7,10,17.62,1425.6,3.76,33,33.9,46.9,63.4,25.8,78.0,33.3,71.2,72.4,Heavy_Traffic
EVT_01195,5,23.3,17.9,1,20.67,1520.0,0.0,14,12.1,311.5,47.7,29.8,54.0,36.8,82.8,77.0,Low_Activity
EVT_01196,26,12.9,84.9,6,17.67,2049.9,1.07,31,29.8,154.6,68.7,35.4,55.4,27.8,95.7,76.7,Heavy_Traffic
EVT_01197,7,32.1,5.2,5,15.69,2019.4,0.64,12,39.9,282.5,49.1,32.1,91.9,59.3,95.6,85.9,Low_Activity
EVT_01198,0,31.1,48.0,5,19.89,882.4,1.91,74,50.0,2.8,43.4,27.6,72.8,41.7,83.6,73.1,Incident
EVT_01199,10,46.7,33.1,2,13.25,2204.3,0.49,28,36.1,315.4,45.1,34.4,59.9,81.2,76.5,100.0,Free_Flow
EVT_01200,54,14.2,27.6,2,20.95,1277.2,0.0,51,8.4,211.1,51.8,27.7,63.4,15.5,96.6,97.4,Heavy_Traffic
EVT_01201,2,9.0,59.5,1,22.3,978.8,0.34,18,23.2,59.6,46.7,23.7,56.1,12.5,91.9,81.3,Incident
EVT_01202,13,37.7,32.9,1,22.38,1340.0,0.0,12,0.0,37.1,49.6,21.2,80.9,12.3,70.2,89.3,Free_Flow
EVT_01203,0,11.4,29.4,6,8.97,2638.3,0.0,32,5.8,38.6,51.1,25.7,61.2,60.6,78.1,99.5,Pedestrian_Event
EVT_01204,16,40.0,45.7,1,9.02,2325.0,0.71,4,42.2,195.7,60.4,27.7,74.1,50.7,88.4,81.9,Free_Flow
EVT_01205,20,19.1,54.0,8,8.57,2580.8,0.0,93,3.0,134.5,62.8,28.4,72.1,50.5,96.8,91.2,Heavy_Traffic
EVT_01206,30,11.0,41.6,6,6.67,2663.1,0.22,49,38.8,389.3,49.4,23.1,76.1,35.7,93.9,98.3,Heavy_Traffic
EVT_01207,18,37.8,28.8,36,16.94,2844.5,0.0,34,3.5,68.7,46.1,34.6,68.4,35.5,94.8,78.7,Pedestrian_Event
EVT_01208,2,70.5,15.1,1,1.37,1066.9,0.0,0,8.5,189.8,54.0,24.5,64.0,23.1,89.0,100.0,Low_Activity
EVT_01209,3,41.2,23.1,1,6.03,1447.8,0.0,10,20.9,165.5,35.0,19.2,65.3,44.6,96.9,87.3,Low_Activity
EVT_01210,16,13.8,54.3,5,1.42,1257.4,0.0,7,1.7,11.8,47.8,17.3,73.9,13.7,82.6,90.2,Incident
EVT_01211,32,29.6,91.3,4,0.41,838.3,0.0,108,19.7,16.9,62.9,14.1,48.8,19.2,92.6,83.0,Incident
EVT_01212,6,26.0,45.1,5,20.12,981.1,0.0,40,16.7,5.6,54.4,30.2,68.8,9.6,82.1,93.2,Incident
EVT_01213,17,17.6,50.3,9,21.8,567.4,7.64,60,46.7,418.2,57.7,18.6,82.6,11.1,92.8,89.3,Pedestrian_Event
EVT_01214,13,19.6,46.4,20,14.32,1792.5,0.75,29,24.4,77.8,48.5,29.4,57.9,82.3,96.3,76.2,Pedestrian_Event
EVT_01215,17,49.0,31.6,2,5.34,867.5,0.0,15,4.5,418.6,51.3,24.0,63.7,19.1,86.7,70.7,Free_Flow
EVT_01216,26,18.2,40.5,11,8.85,1721.3,10.98,46,67.2,48.2,69.9,24.6,80.1,57.7,85.9,76.0,Heavy_Traffic
EVT_01217,12,35.7,30.9,3,12.86,2302.4,0.0,29,19.4,103.8,58.8,28.2,78.9,83.9,90.1,89.2,Free_Flow
EVT_01218,30,13.1,93.0,4,8.94,1906.6,4.0,69,62.3,53.0,59.4,29.0,85.0,61.7,76.2,94.0,Heavy_Traffic
EVT_01219,25,11.7,41.6,8,8.17,1721.6,1.62,45,22.8,3.0,58.9,26.4,56.8,60.1,86.5,95.4,Incident
EVT_01220,23,39.3,40.1,5,19.66,1192.5,0.0,0,2.9,437.5,57.6,27.5,51.7,12.1,86.0,94.3,Free_Flow
EVT_01221,38,14.4,58.3,9,18.37,1998.7,5.57,106,63.0,70.5,57.0,28.9,73.4,33.7,83.5,79.9,Heavy_Traffic
EVT_01222,30,7.4,72.7,10,19.39,934.2,0.0,86,2.2,207.1,58.3,22.5,62.1,27.0,92.0,80.6,Heavy_Traffic
EVT_01223,24,13.2,39.6,7,16.77,2243.9,0.0,66,0.6,6.5,56.8,29.9,57.3,67.9,93.5,75.2,Incident
EVT_01224,29,35.6,39.0,35,17.41,2271.1,0.0,49,22.9,220.6,55.1,35.6,59.4,59.8,96.2,90.8,Pedestrian_Event
EVT_01225,24,58.1,40.1,6,17.84,1521.9,10.28,9,38.2,36.7,59.5,33.1,68.4,19.5,71.3,75.8,Free_Flow
EVT_01226,9,27.5,20.7,3,13.05,2642.6,0.0,28,10.5,48.1,53.9,26.7,58.3,60.1,90.9,74.3,Free_Flow
EVT_01227,3,60.3,15.7,0,20.88,1028.6,0.0,8,7.4,87.1,42.4,28.3,59.9,20.9,75.8,80.7,Low_Activity
EVT_01228,26,18.8,67.5,10,10.57,2635.5,0.0,71,7.2,177.7,48.7,33.6,56.7,99.3,95.8,88.8,Heavy_Traffic
EVT_01229,27,43.4,22.6,3,9.15,1949.1,8.67,34,72.5,74.9,60.5,31.7,66.5,69.1,79.1,65.5,Free_Flow
EVT_01230,10,59.7,40.2,1,21.24,981.6,0.0,33,2.0,472.0,56.1,25.4,59.7,9.3,89.2,91.0,Free_Flow
EVT_01231,3,28.6,16.1,0,23.08,252.3,20.07,29,77.4,165.7,54.2,19.0,100.0,13.6,84.8,60.9,Low_Activity
EVT_01232,54,10.1,48.4,4,16.46,2487.6,0.0,14,7.2,244.9,70.1,32.2,53.2,50.8,94.3,100.0,Heavy_Traffic
EVT_01233,47,30.5,44.9,5,10.25,2042.5,0.0,62,13.5,410.1,61.9,25.1,59.8,64.7,92.4,80.5,Heavy_Traffic
EVT_01234,11,47.7,41.3,5,15.43,2013.4,0.0,21,0.2,229.4,56.1,32.8,50.2,65.7,100.0,100.0,Free_Flow
EVT_01235,15,50.8,18.5,2,13.99,2217.0,0.0,31,4.8,116.2,58.3,26.6,56.9,91.6,88.6,93.8,Free_Flow
EVT_01236,32,13.2,19.9,2,3.62,719.9,0.0,58,6.4,41.1,63.3,22.1,75.7,18.3,86.2,81.4,Incident
EVT_01237,26,28.2,39.5,3,21.69,1045.1,5.68,29,46.9,4.2,52.6,24.4,73.9,2.2,80.2,92.0,Incident
EVT_01238,30,16.5,74.7,6,19.45,779.1,0.0,117,9.4,44.9,56.2,31.2,71.1,21.0,77.8,77.7,Heavy_Traffic
EVT_01239,26,40.9,27.3,4,11.76,1739.4,3.18,17,26.5,36.2,56.6,30.1,73.0,83.8,94.0,91.2,Free_Flow
EVT_01240,15,20.3,44.5,26,9.25,1625.3,0.12,42,47.4,316.9,54.4,26.8,55.6,64.2,88.8,100.0,Pedestrian_Event
EVT_01241,35,18.1,61.6,7,6.92,2185.6,1.25,45,34.0,39.1,55.9,18.3,72.7,34.4,85.9,59.9,Heavy_Traffic
EVT_01242,23,34.2,27.7,12,7.01,2424.5,0.0,21,3.6,35.7,61.9,30.7,59.0,46.5,80.0,100.0,Free_Flow
EVT_01243,32,7.1,63.9,3,21.09,912.8,0.0,40,7.8,165.7,51.8,25.2,74.7,4.8,73.0,92.6,Heavy_Traffic
EVT_01244,9,52.7,45.7,5,15.98,2196.8,0.0,24,14.2,140.0,54.0,28.4,53.1,55.1,83.1,82.1,Free_Flow
EVT_01245,46,14.6,87.3,6,9.47,2141.1,1.16,97,40.7,36.4,65.4,21.6,100.0,52.0,82.0,79.0,Heavy_Traffic
EVT_01246,42,32.8,47.7,8,16.95,2257.7,0.0,24,4.2,121.6,64.5,30.1,77.2,38.9,90.5,79.5,Heavy_Traffic
EVT_01247,40,24.7,87.4,9,11.04,2032.5,0.0,38,2.3,275.4,57.5,22.3,71.9,71.9,84.1,85.1,Heavy_Traffic
EVT_01248,24,15.0,44.8,20,10.95,2683.8,0.0,2,1.3,88.2,54.5,28.7,58.3,88.9,79.0,78.6,Pedestrian_Event
EVT_01249,8,21.9,38.8,1,5.08,1387.4,0.0,37,8.0,62.1,43.6,23.0,71.6,12.9,88.0,74.7,Free_Flow
EVT_01250,9,33.3,27.5,26,19.11,1179.1,0.0,21,16.4,399.4,54.1,28.7,62.2,21.0,80.1,69.0,Pedestrian_Event
EVT_01251,32,43.4,25.4,9,15.91,2534.0,0.0,45,17.4,441.1,55.2,35.5,50.8,60.7,73.8,89.8,Pedestrian_Event
EVT_01252,10,47.3,7.3,2,7.34,1617.1,11.73,10,55.5,362.8,55.1,25.5,89.0,26.0,79.6,82.3,Low_Activity
EVT_01253,14,41.5,42.0,8,10.0,2086.3,0.0,36,24.9,197.2,53.8,25.1,86.2,63.9,78.6,89.6,Free_Flow
EVT_01254,17,26.7,25.2,14,9.32,1801.4,8.61,16,63.4,70.3,59.2,21.6,84.9,79.8,75.8,71.0,Pedestrian_Event
EVT_01255,52,15.8,41.1,8,17.73,2182.6,0.0,74,11.1,437.1,62.9,30.3,54.7,37.0,89.5,79.0,Heavy_Traffic
EVT_01256,48,32.7,59.9,5,18.81,2016.5,1.82,37,33.4,52.0,57.3,29.0,77.1,20.3,78.7,71.5,Heavy_Traffic
EVT_01257,5,37.1,12.4,0,23.77,583.2,0.0,7,2.7,65.4,49.2,21.6,59.8,9.7,83.8,89.9,Low_Activity
EVT_01258,28,45.7,30.4,4,21.69,1260.8,0.11,74,43.7,233.0,58.7,24.7,74.1,18.3,78.4,83.5,Free_Flow
EVT_01259,11,41.2,50.2,6,12.23,2046.5,0.0,20,3.5,49.1,52.4,31.4,71.4,70.6,88.1,76.5,Free_Flow
EVT_01260,19,39.3,28.6,12,7.25,1745.9,0.0,15,2.1,151.1,62.6,25.7,63.5,62.4,73.4,81.1,Free_Flow
EVT_01261,17,53.9,43.2,3,18.42,1803.2,0.0,6,19.7,250.2,57.9,32.2,62.4,43.8,88.5,82.7,Free_Flow
EVT_01262,30,28.1,31.6,18,15.6,2249.2,0.0,67,1.4,106.5,57.9,34.5,61.4,56.3,87.8,91.3,Heavy_Traffic
EVT_01263,6,43.2,28.1,4,13.66,2730.1,0.0,40,0.8,250.2,51.5,26.1,65.2,55.8,75.9,95.8,Free_Flow
EVT_01264,25,9.1,38.6,8,11.48,2041.7,0.0,27,5.8,7.9,61.3,30.6,63.4,87.6,85.3,77.4,Incident
EVT_01265,20,30.4,49.7,15,17.53,2104.5,0.0,59,4.2,154.8,63.9,28.3,48.3,50.0,89.2,100.0,Pedestrian_Event
EVT_01266,3,60.7,13.6,2,1.65,959.3,0.0,6,0.8,305.0,42.1,19.2,62.3,21.5,78.7,90.0,Low_Activity
EVT_01267,6,29.7,13.7,3,3.71,1052.7,0.0,17,2.6,58.8,47.9,19.4,65.0,6.9,96.4,100.0,Low_Activity
EVT_01268,16,26.5,35.8,48,11.66,2242.1,0.0,31,3.9,40.6,59.8,33.9,66.9,76.7,84.9,70.7,Pedestrian_Event
EVT_01269,8,34.3,16.6,0,1.11,1027.6,0.0,7,2.0,158.9,51.5,15.4,71.1,16.7,82.9,75.0,Low_Activity
EVT_01270,10,21.2,29.7,11,5.75,1446.8,0.35,33,38.9,240.5,55.4,22.2,57.1,1.0,72.1,79.0,Free_Flow
EVT_01271,36,15.6,20.0,22,12.87,1693.0,0.0,12,2.5,99.1,57.3,33.8,64.7,93.5,87.5,83.4,Pedestrian_Event
EVT_01272,23,38.9,34.6,3,20.9,806.0,2.12,10,57.9,430.9,64.7,22.1,74.1,20.0,79.6,81.4,Free_Flow
EVT_01273,9,59.0,13.7,6,13.81,2180.4,0.0,7,1.1,402.3,48.7,33.8,49.8,76.5,78.3,80.7,Free_Flow
EVT_01274,32,26.6,49.0,1,15.54,1734.4,0.62,35,33.3,168.8,55.9,35.5,50.9,63.5,98.3,75.2,Pedestrian_Event
EVT_01275,25,5.7,57.4,3,7.36,2283.9,2.68,63,23.7,161.6,51.0,24.0,53.2,32.4,73.6,86.9,Heavy_Traffic
EVT_01276,20,43.9,29.1,5,20.02,705.3,3.77,52,62.1,484.6,60.5,31.0,90.2,1.5,90.5,48.1,Free_Flow
EVT_01277,16,37.2,19.8,2,6.35,2386.7,0.0,23,1.7,198.4,59.2,19.4,77.2,16.9,86.2,98.9,Free_Flow
EVT_01278,11,42.7,53.5,6,13.06,2237.0,0.0,31,4.6,254.8,57.2,34.5,60.3,60.7,83.9,95.4,Free_Flow
EVT_01279,7,38.9,31.9,4,15.69,2128.9,1.95,11,41.6,42.8,51.4,37.9,57.2,69.3,88.9,65.3,Free_Flow
EVT_01280,14,11.2,60.3,21,10.63,2674.4,0.0,48,15.6,176.6,44.0,27.6,53.1,81.3,81.9,78.4,Pedestrian_Event
EVT_01281,19,58.7,39.3,3,17.7,1708.5,0.0,7,10.4,63.2,48.0,26.2,54.6,32.9,95.7,97.5,Free_Flow
EVT_01282,13,49.5,37.3,11,7.34,2480.7,0.0,25,11.0,167.1,55.6,26.7,63.8,67.5,86.1,100.0,Free_Flow
EVT_01283,26,10.5,42.2,9,10.6,1476.7,10.78,82,61.9,26.7,67.3,24.8,87.6,75.1,86.9,87.7,Incident
EVT_01284,28,34.9,61.0,30,12.8,2273.7,0.0,30,9.7,103.7,62.6,31.9,59.8,71.9,82.0,96.0,Pedestrian_Event
EVT_01285,5,13.7,39.7,1,1.63,717.3,0.0,45,1.7,57.1,50.8,16.8,63.9,31.4,80.2,89.6,Incident
EVT_01286,34,7.3,67.2,3,18.22,1782.7,0.0,79,9.2,287.4,54.9,29.9,46.3,37.0,94.1,86.8,Heavy_Traffic
EVT_01287,3,42.1,15.9,1,15.87,2466.4,0.0,27,3.5,236.9,54.9,38.2,49.4,62.8,78.6,90.5,Low_Activity
EVT_01288,12,51.4,37.1,6,12.56,1972.5,0.0,24,4.6,234.1,46.5,29.0,63.1,86.4,85.8,90.7,Free_Flow
EVT_01289,17,3.8,56.4,15,9.65,2057.6,0.0,59,3.7,97.6,58.2,28.7,68.2,64.5,76.4,92.8,Pedestrian_Event
EVT_01290,20,37.0,61.3,1,14.18,1764.5,5.15,37,52.7,440.4,51.6,26.3,68.5,75.3,73.8,75.0,Low_Activity
EVT_01291,6,30.6,7.9,1,21.67,874.0,0.0,12,22.5,45.0,51.4,22.4,56.3,33.5,99.1,84.6,Free_Flow
EVT_01292,39,18.4,75.2,8,14.31,1874.5,0.0,32,1.8,132.5,61.4,31.6,50.4,75.9,79.9,73.9,Heavy_Traffic
EVT_01293,39,5.9,64.5,14,10.68,2173.0,2.68,28,61.9,40.9,66.4,23.4,72.5,81.1,80.6,82.0,Heavy_Traffic
EVT_01294,4,48.9,31.0,1,11.49,1314.1,13.35,10,69.7,151.3,56.8,36.3,85.4,76.0,92.4,71.3,Low_Activity
EVT_01295,45,10.4,50.1,3,13.65,2124.9,0.0,80,0.9,423.9,65.4,30.2,46.6,82.7,100.0,70.1,Heavy_Traffic
EVT_01296,22,8.1,15.7,2,4.62,1161.6,0.0,5,9.0,60.8,51.6,19.2,68.1,35.5,79.7,89.2,Low_Activity
EVT_01297,10,42.8,31.1,0,17.9,953.0,17.66,8,86.4,225.7,67.8,26.3,96.4,49.2,89.8,49.3,Free_Flow
EVT_01298,44,16.1,37.3,8,18.54,1666.2,2.34,107,41.0,45.6,60.8,32.1,69.6,14.6,71.8,84.7,Heavy_Traffic
EVT_01299,0,19.9,52.5,2,4.41,605.5,0.0,64,0.9,83.8,45.8,21.0,68.9,21.5,88.3,78.3,Incident
EVT_01300,30,18.0,46.7,13,19.12,710.3,0.0,42,10.2,49.3,60.5,39.0,45.0,22.6,88.2,89.5,Free_Flow
EVT_01301,5,52.5,6.7,0,3.07,841.5,0.0,35,12.2,49.2,53.3,24.4,67.2,12.2,81.9,66.9,Free_Flow
EVT_01302,38,34.1,61.8,5,19.1,760.8,0.0,69,1.9,207.6,56.6,36.1,61.4,26.4,80.2,81.7,Heavy_Traffic
EVT_01303,39,13.8,28.2,8,14.53,1766.8,0.0,51,3.2,2.9,56.0,37.3,63.3,67.3,74.8,75.3,Incident
EVT_01304,8,30.4,11.6,1,14.22,2845.9,0.0,17,11.2,67.2,57.9,32.2,59.9,64.7,91.5,82.2,Low_Activity
EVT_01305,29,43.4,27.4,8,11.33,1968.1,0.0,30,0.1,57.0,64.1,30.2,57.1,67.1,88.6,100.0,Free_Flow
EVT_01306,4,35.2,0.0,0,11.71,2191.3,3.45,14,33.9,238.3,53.5,24.8,76.9,77.3,77.9,80.0,Free_Flow
EVT_01307,5,50.8,11.2,1,23.17,953.8,0.0,0,16.4,220.0,49.2,29.3,46.7,15.8,68.9,89.7,Low_Activity
EVT_01308,25,39.5,15.1,5,6.38,2207.3,6.58,8,22.1,55.2,62.1,23.1,73.1,25.5,79.9,87.4,Free_Flow
EVT_01309,23,20.5,64.9,19,17.86,2066.8,0.0,84,18.8,73.8,57.3,33.1,59.5,28.8,68.5,85.3,Heavy_Traffic
EVT_01310,10,48.0,21.0,19,17.71,2358.9,0.0,40,5.3,56.4,51.4,30.5,49.1,23.4,77.2,96.3,Free_Flow
EVT_01311,25,37.9,25.6,3,22.76,721.1,0.0,19,7.4,40.8,51.7,25.9,83.1,5.5,72.9,100.0,Free_Flow
EVT_01312,31,28.1,63.5,26,13.53,2380.8,0.0,31,0.3,105.3,55.1,33.1,47.5,81.0,79.8,80.0,Pedestrian_Event
EVT_01313,4,59.2,2.1,1,3.23,1441.4,0.0,0,7.9,49.8,53.3,21.2,64.9,14.2,79.7,94.3,Low_Activity
EVT_01314,35,17.4,34.9,2,3.34,867.5,0.0,94,12.9,11.0,56.3,15.6,59.2,22.0,86.4,85.7,Incident
EVT_01315,26,43.9,34.1,5,12.82,2132.8,0.0,27,5.6,116.3,62.5,34.4,67.8,71.1,85.8,86.0,Free_Flow
EVT_01316,6,34.2,13.2,1,23.35,902.4,1.78,6,72.3,70.1,50.8,20.3,70.4,0.0,86.5,57.0,Low_Activity
EVT_01317,28,10.7,45.8,2,23.09,842.0,0.0,57,22.7,89.0,55.5,30.2,68.3,28.4,91.4,75.8,Incident
EVT_01318,9,28.8,59.1,13,19.59,1211.9,0.0,8,5.7,68.7,54.2,31.3,48.8,28.0,71.0,71.1,Pedestrian_Event
EVT_01319,14,46.6,21.7,15,14.26,2048.1,2.42,15,27.9,160.7,61.3,35.2,78.3,81.1,91.9,89.5,Free_Flow
EVT_01320,4,50.3,14.0,0,22.89,697.6,0.0,18,3.5,108.4,54.7,21.4,59.0,11.8,77.5,94.4,Low_Activity
EVT_01321,30,17.2,69.3,7,8.22,2193.1,0.0,10,10.7,104.5,51.5,29.8,62.2,40.5,90.3,91.1,Heavy_Traffic
EVT_01322,12,34.9,7.2,3,6.48,757.9,21.42,35,81.9,44.3,68.0,19.7,100.0,33.8,86.7,70.0,Free_Flow
EVT_01323,14,28.0,2.9,2,0.16,1169.1,0.0,27,36.1,179.6,56.6,31.8,62.3,33.7,73.5,64.0,Low_Activity
EVT_01324,12,33.9,18.4,9,11.94,2279.1,0.0,22,6.3,39.7,52.7,32.7,65.6,93.8,83.0,97.7,Free_Flow
EVT_01325,31,25.2,85.4,6,8.33,1935.5,0.0,48,11.4,189.6,67.9,18.7,69.1,50.7,86.0,78.7,Heavy_Traffic
EVT_01326,12,9.0,44.0,5,4.95,759.8,0.0,50,6.3,94.1,47.5,20.4,62.6,17.4,94.9,70.4,Pedestrian_Event
EVT_01327,18,34.4,37.4,18,14.88,1891.3,0.0,50,8.0,362.2,52.7,28.1,69.4,82.3,78.1,86.9,Pedestrian_Event
EVT_01328,9,43.1,68.3,7,6.5,2259.5,0.0,39,8.5,123.0,50.5,24.0,50.7,25.6,88.3,85.0,Pedestrian_Event
EVT_01329,23,33.2,23.8,5,13.02,2554.7,0.0,28,10.1,201.8,61.7,33.0,53.7,75.4,93.5,97.8,Free_Flow
EVT_01330,20,33.8,33.2,4,7.94,2820.7,0.0,12,16.8,497.0,54.0,25.6,72.7,71.4,86.6,95.6,Free_Flow
EVT_01331,5,39.1,14.7,1,23.0,1239.5,0.0,19,2.2,143.0,45.0,22.8,69.3,16.3,87.1,80.3,Low_Activity
EVT_01332,18,37.6,26.7,14,20.08,1717.5,0.0,40,29.9,448.1,56.9,29.6,54.4,12.5,89.8,94.5,Pedestrian_Event
EVT_01333,19,37.0,16.5,7,10.37,1613.1,7.59,29,73.6,38.8,63.6,22.7,87.8,93.3,78.6,79.9,Free_Flow
EVT_01334,24,57.4,22.9,5,6.75,2433.9,0.0,23,5.7,166.8,57.3,25.8,74.3,53.0,84.6,81.8,Free_Flow
EVT_01335,21,27.7,63.0,9,10.32,1717.9,0.0,88,0.4,5.3,63.7,24.6,62.6,72.4,90.4,91.2,Incident
EVT_01336,8,36.4,12.5,0,2.68,1164.7,0.0,20,8.6,454.0,49.1,14.7,54.7,28.8,94.0,90.3,Low_Activity
EVT_01337,15,55.6,50.7,4,16.24,1779.6,4.96,9,48.6,153.5,63.8,24.3,73.3,74.0,77.9,80.7,Free_Flow
EVT_01338,23,33.0,60.4,42,16.81,1902.2,0.0,46,4.3,52.9,54.6,27.6,65.2,44.8,89.9,82.4,Pedestrian_Event
EVT_01339,0,34.8,46.5,5,5.51,1047.3,0.0,60,5.7,45.8,42.6,28.9,48.7,11.3,81.4,80.8,Pedestrian_Event
EVT_01340,12,64.6,38.6,1,20.62,636.4,10.91,21,65.6,306.2,59.0,23.6,95.6,23.0,79.9,48.5,Free_Flow
EVT_01341,43,13.7,67.3,7,18.4,1642.1,0.0,70,0.7,444.6,66.9,24.4,56.2,10.7,89.1,87.9,Heavy_Traffic
EVT_01342,18,34.0,17.6,6,15.01,2334.0,0.0,29,0.2,259.0,65.3,32.9,64.5,69.2,93.6,90.0,Free_Flow
EVT_01343,25,40.2,30.4,10,19.34,1056.3,0.15,25,37.0,47.3,57.3,27.5,61.7,21.1,86.1,91.1,Free_Flow
EVT_01344,28,12.3,14.8,4,3.75,927.3,4.75,24,52.2,87.8,47.3,16.4,75.3,22.9,86.4,64.2,Incident
EVT_01345,3,35.5,13.9,8,11.51,1796.7,0.0,0,4.4,62.7,48.8,30.6,53.6,93.1,80.5,86.9,Low_Activity
EVT_01346,37,17.1,81.8,4,11.49,1884.8,0.0,111,2.2,32.7,64.4,31.1,63.1,75.3,80.7,86.4,Incident
EVT_01347,2,41.6,24.6,0,22.96,1513.3,0.28,18,21.3,162.3,42.8,23.6,68.9,42.9,78.9,97.0,Low_Activity
EVT_01348,4,55.7,19.7,1,1.79,1189.9,0.0,33,9.9,287.0,52.6,25.3,56.9,22.5,86.2,70.1,Low_Activity
EVT_01349,12,38.3,30.8,6,5.06,1095.6,0.0,24,0.9,67.8,59.8,16.9,83.4,27.3,89.9,82.4,Free_Flow
EVT_01350,14,26.9,54.6,29,7.99,2243.2,3.89,37,38.5,45.7,58.2,23.4,63.4,47.1,83.2,82.6,Pedestrian_Event
EVT_01351,32,16.3,41.8,25,12.89,2078.9,0.0,22,14.7,125.3,62.2,40.4,59.5,88.5,79.4,100.0,Pedestrian_Event
EVT_01352,37,9.7,47.7,3,16.82,2242.0,0.57,15,43.0,2.3,59.6,33.2,63.9,55.2,72.3,76.1,Incident
EVT_01353,5,60.8,17.0,0,4.88,801.6,4.49,0,45.4,325.4,55.5,25.1,75.7,13.1,87.0,56.9,Low_Activity
EVT_01354,6,31.6,29.6,6,17.41,2492.4,0.0,67,4.1,233.8,47.8,28.6,59.1,33.5,81.2,95.6,Pedestrian_Event
EVT_01355,4,62.5,21.6,1,21.19,1225.7,0.0,23,4.2,461.8,49.8,24.8,61.0,41.6,82.4,90.2,Low_Activity
EVT_01356,2,37.4,12.4,1,14.34,2227.6,0.0,0,13.2,193.5,47.0,31.1,60.0,64.1,78.1,94.8,Low_Activity
EVT_01357,29,15.5,41.3,4,19.35,828.2,0.0,16,8.7,6.3,50.4,29.3,56.1,40.4,86.6,80.3,Incident
EVT_01358,35,20.2,63.6,4,5.63,883.7,0.0,23,6.1,66.2,56.7,23.3,65.6,41.6,92.1,92.0,Incident
EVT_01359,12,63.1,0.0,1,5.41,900.7,0.0,10,8.1,189.9,45.2,29.0,56.7,13.0,87.8,92.6,Low_Activity
EVT_01360,51,6.8,88.1,8,14.85,1531.2,5.84,59,30.4,155.3,79.7,27.3,86.8,58.5,88.0,86.6,Heavy_Traffic
EVT_01361,33,16.1,63.1,21,9.62,1926.5,0.0,94,5.6,157.1,63.7,23.2,65.9,62.3,77.7,92.7,Heavy_Traffic
EVT_01362,27,26.5,69.3,5,15.86,1057.8,12.3,59,63.9,12.5,64.9,34.7,93.1,60.6,90.1,69.1,Incident
